id,common_name,scientific_name,image_url,county,freshwater,Saltwater
320,Lined seahorse,Hippocampus erectus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Lined_Seahorse-_Hippocampus_erectus_%286042886100%29.jpg/120px-Lined_Seahorse-_Hippocampus_erectus_%286042886100%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
322,Little tunny,Euthynnus alletteratus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Euall_u0.gif/120px-Euall_u0.gif,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
323,Longbill spearfish,Tetrapturus pfluegeri,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
325,Longfin damselfish,Stegastes diencaeus,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Does_nature%27s_pallete....jpg/120px-Does_nature%27s_pallete....jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
326,Longfin mako shark,Isurus paucus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Isurus_paucus.jpg/120px-Isurus_paucus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
327,Longjaw squirrelfish,Neoniphon marianus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Neoniphon_marianus.jpg/120px-Neoniphon_marianus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
328,Longlure frogfish,Antennarius multiocellatus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/6903_aquaimages.jpg/120px-6903_aquaimages.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
330,Longsnout butterflyfish,Forcipiger flavissimus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Forcipiger_flavissimus_Yellow_Longnose_Butterflyfish_Papua_New_Guinea_by_Nick_Hobgood.jpg/120px-Forcipiger_flavissimus_Yellow_Longnose_Butterflyfish_Papua_New_Guinea_by_Nick_Hobgood.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
331,Longspine squirrelfish,Holocentrus rufus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Holocentrus_rufus.jpg/120px-Holocentrus_rufus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
332,Lookdown,Selene vomer,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Lookdown25.jpg/120px-Lookdown25.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
333,Lyre goby,Evorthodus lyricus,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
334,Mahi-mahi,Coryphaena hippurus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Coryphaena_hippurus.png/120px-Coryphaena_hippurus.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
335,Mahogany snapper,Lutjanus mahogoni,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Mahogany_snapper_Lutjanus_mahogoni_%283458475349%29.jpg/120px-Mahogany_snapper_Lutjanus_mahogoni_%283458475349%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
336,Man-of-war fish,Nomeus gronovii,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Man-of-war-fish.jpg/120px-Man-of-war-fish.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
337,Manta ray,Manta birostris,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Manta_birostris-Thailand4.jpg/120px-Manta_birostris-Thailand4.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
338,Manytooth conger,Conger triporiceps,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
339,Marbled grouper,Dermatolepis inermis,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Sanc0498_-_Flickr_-_NOAA_Photo_Library.jpg/120px-Sanc0498_-_Flickr_-_NOAA_Photo_Library.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
340,Marbled moray,Uropterygius macularius,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
341,Marbled puffer,Sphoeroides dorsalis,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Sphoeroides_dorsalis.jpg/120px-Sphoeroides_dorsalis.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
342,Margate,Haemulon album,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Haemulon_album.jpg/120px-Haemulon_album.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
343,Masked puffer,Arothron diadematus,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Masked_puffer_arothron_diadematus.jpg/120px-Masked_puffer_arothron_diadematus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
345,Megamouth shark,Megachasma pelagios,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Megamouth_shark_Megachasma_pelagios.jpg/120px-Megamouth_shark_Megachasma_pelagios.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
347,Metallic lanternfish,Myctophum affine,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Myctophum_affine.jpg/120px-Myctophum_affine.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
349,Midnight parrotfish,Scarus coelestinus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Midnight-parrotfish.png/120px-Midnight-parrotfish.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
350,Mirrorwing flyingfish,Hirundichthys speculiger,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
351,Misty grouper,Hyporthodus mystacinus,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
352,Molly miller,Scartella cristata,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Scartella_cristata_25-09-07_DSCF1035.jpg/120px-Scartella_cristata_25-09-07_DSCF1035.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
353,Mottled conger moray,Enchelycore nigricans,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Enchelycore_nigricans.jpg/120px-Enchelycore_nigricans.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
354,Mottled jawfish,Opistognathus maxillosus,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
357,Mushroom scorpionfish,Scorpaena inermis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Scorpaena_inermis_-_pone.0010676.g042.png/120px-Scorpaena_inermis_-_pone.0010676.g042.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
358,Mutton hamlet,Alphestes afer,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/FMIB_38084_Alphestes_chloropterus_%28Cuvier_%26_Valenciennes%29_%27Cherna%27%3B_Guaseta.jpeg/120px-FMIB_38084_Alphestes_chloropterus_%28Cuvier_%26_Valenciennes%29_%27Cherna%27%3B_Guaseta.jpeg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
359,Mutton snapper,Lutjanus analis,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Lutjanus_analis_SI.jpg/120px-Lutjanus_analis_SI.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
360,Naked sole,Gymnachirus nudus,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
361,Nassau grouper,Epinephelus striatus,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/NassauGrouper.jpg/120px-NassauGrouper.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
362,Neon goby,Elacatinus evelynae,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Elacatinus_evelynae.jpg/120px-Elacatinus_evelynae.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
364,Night sergeant,Abudefduf taurus,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
365,Night shark,Carcharhinus signatus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Carcharhinus_signatus_nmfs.jpg/120px-Carcharhinus_signatus_nmfs.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
368,Northern puffer,Sphoeroides maculatus,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Northern_Puffer_in_aquarium.jpg/120px-Northern_Puffer_in_aquarium.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
370,Nurse shark,Ginglymostoma cirratum,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Nurse_shark.jpg/120px-Nurse_shark.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
371,Ocean sunfish,Mola mola,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Sunfish2.jpg/120px-Sunfish2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
372,Ocean surgeon,Acanthurus bahianus,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Ocean_Surgeonfish_%28Acanthurus_bahianus%29.jpg/120px-Ocean_Surgeonfish_%28Acanthurus_bahianus%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
373,Ocean triggerfish,Canthidermis maculata,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/XRF-Canthidermis_maculata.png/120px-XRF-Canthidermis_maculata.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
374,Oceanic whitetip shark,Carcharhinus longimanus,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Oceanic_Whitetip_Shark.png/120px-Oceanic_Whitetip_Shark.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
375,Ocellated flounder,Ancylopsetta ommata,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Ocellated_flounder_%28_Ancylopsetta_ommata_%29.jpg/120px-Ocellated_flounder_%28_Ancylopsetta_ommata_%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
376,Ocellated frogfish,Fowlerichthys ocellatus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Frogfish_ocellated.jpg/120px-Frogfish_ocellated.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
377,Ocellated moray,Gymnothorax saxicola,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Gymnothorax_saxicola.jpg/120px-Gymnothorax_saxicola.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
379,Orange-spine surgeonfish,Naso lituratus,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Naso_lituratus_Gratwicke.jpg/120px-Naso_lituratus_Gratwicke.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
380,Orangespotted filefish,Cantherhines pullus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Orangespotted_filefish_Cantherhines_pullus_%283475245666%29.jpg/120px-Orangespotted_filefish_Cantherhines_pullus_%283475245666%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
381,Orangespotted goby,Nes longus,,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
385,Oyster toadfish,Opsanus tau,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/OysterToadfish.jpeg/120px-OysterToadfish.jpeg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
387,Peacock grouper,Cephalopholis argus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Blue-spotted.grouper.arp.jpg/120px-Blue-spotted.grouper.arp.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
390,Pigfish (Redmouth grunt),Orthopristis chrysoptera,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Orthopristis_chrysoptera.jpg/120px-Orthopristis_chrysoptera.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
392,Pinfish,Lagodon rhomboides,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/20230606_Lagodon_rhomboides_%28cropped%29.jpg/120px-20230606_Lagodon_rhomboides_%28cropped%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
395,Plate fish,Bothus lunatus,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Bothus_lunatus-StCroix.jpg/120px-Bothus_lunatus-StCroix.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
396,Polygon moray,Gymnothorax polygonius,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Gymnothorax_polygonius_-_pone.0010676.g010.png/120px-Gymnothorax_polygonius_-_pone.0010676.g010.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
397,Pompano dolphinfish,Coryphaena equiselis,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Coryphaena_equiselis.jpg/120px-Coryphaena_equiselis.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
398,Porkfish,Anisotremus virginicus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Anisotremus_virginicus_photo.jpg/120px-Anisotremus_virginicus_photo.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
399,Princess parrotfish,Scarus taeniopterus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Princess-parrotfish.png/120px-Princess-parrotfish.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
400,Puddingwife wrasse,Halichoeres radiatus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Halichoeres_radiatus2.jpg/120px-Halichoeres_radiatus2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
403,Purplemouth moray eel,Gymnothorax vicinus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Gymnothorax_vicinus_-_pone.0010676.g011.png/120px-Gymnothorax_vicinus_-_pone.0010676.g011.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
404,Queen angelfish,Holacanthus ciliaris,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Holacanthus_ciliaris_2.jpg/120px-Holacanthus_ciliaris_2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
